sweep_name,sweep_value,seed_count,mean_reward,std_reward,min_reward,median_reward,max_reward,mean_success_rate,std_success_rate,min_success_rate,median_success_rate,max_success_rate
num_epochs,100,6,-10.651607097083463,0.7196207556351867,-11.551489859844107,-10.670336551066935,-9.780275486629789,0.275,0.04764451699828638,0.19,0.295,0.32
num_epochs,200,6,-10.076850672326666,0.5218813392299461,-10.959794375718582,-10.00796147904336,-9.448833185521602,0.26166666666666666,0.041673332800085304,0.2,0.27,0.3
num_epochs,400,6,-10.205814735673775,0.45640700086083574,-10.66063534631616,-10.39630014386671,-9.598173381195512,0.22999999999999998,0.05656854249492381,0.15,0.22,0.32
