sweep_name,sweep_value,seed_count,mean_reward,std_reward,min_reward,median_reward,max_reward,mean_success_rate,std_success_rate,min_success_rate,median_success_rate,max_success_rate
num_epochs,100,6,-10.97563812006892,0.23261021028889411,-11.31500672225515,-10.888529207804313,-10.751805101823972,0.25666666666666665,0.030767948691238195,0.23,0.245,0.3
num_epochs,200,6,-10.330855557139257,0.2274687694682781,-10.615304055022214,-10.383592497967923,-10.056463141346013,0.2383333333333333,0.05036533199202272,0.18,0.25,0.3
num_epochs,400,6,-10.297149584167453,0.23929100480624177,-10.609667460262699,-10.28031202043488,-9.983523614449124,0.21999999999999997,0.050990195135927854,0.12,0.235,0.26
