sweep_name,sweep_value,seed_count,mean_reward,std_reward,min_reward,median_reward,max_reward,mean_success_rate,std_success_rate,min_success_rate,median_success_rate,max_success_rate
episode_length,25,6,-5.758195195396599,0.29592439541978427,-6.3241723566369865,-5.66071359433966,-5.529233854216715,0.17833333333333332,0.04665476038590989,0.14,0.16499999999999998,0.26
episode_length,50,6,-10.153874809855399,0.33519532745502656,-10.597740344577149,-10.164276101851172,-9.634578624499335,0.27666666666666667,0.03829708431025353,0.21,0.28,0.33
episode_length,100,6,-9.749662375812287,0.37052923406229,-10.167211858246977,-9.84586499132931,-9.153983776047522,0.2966666666666667,0.05085928299402841,0.22,0.295,0.38
