sweep_name,sweep_value,seed_count,mean_reward,std_reward,min_reward,median_reward,max_reward,mean_success_rate,std_success_rate,min_success_rate,median_success_rate,max_success_rate
episode_length,25,6,-5.730404644703218,0.27562329852138134,-6.118794067981322,-5.731460492753449,-5.403376321180852,0.245,0.0432434966208793,0.17,0.25,0.29
episode_length,50,6,-10.14903413812012,0.3411687078169272,-10.522224558621216,-10.160766778058523,-9.75061370004061,0.2366666666666667,0.05853773711604051,0.17,0.22,0.33
episode_length,100,6,-10.261175804355597,0.21065761702540522,-10.476661908674508,-10.3132977428476,-9.858248635059702,0.2816666666666667,0.047923550230201714,0.24,0.27,0.36
